motif,chromatin_motif,node1,node2,node3
211,02000100,chr15:57958861-57960475,chr15:58407332-58408819,chr15:58024175-58025667
211,02000100,chr1:203241636-203243083,chr1:203596931-203598443,chr1:203670369-203672225
211,01100100,chr1:203241636-203243083,chr1:203472914-203474901,chr1:203670369-203672225
211,01100100,chr1:203241636-203243083,chr1:203670369-203672225,chr1:203562267-203563658
211,10100100,chr6:114179429-114181048,chr6:113627235-113628839,chr6:113735040-113736676
211,20001000,chr7:21295348-21296881,chr7:22040365-22041987,chr7:21806246-21807987
211,11000100,chr14:104807581-104809330,chr14:104603185-104604717,chr14:105029727-105031400
211,20001000,chr1:160576303-160577833,chr1:160463761-160465390,chr1:160397846-160399351
211,11001000,chr1:160576303-160577833,chr1:160162273-160163966,chr1:160463761-160465390
211,20001000,chr1:160576303-160577833,chr1:160513929-160515373,chr1:160463761-160465390
211,10101000,chr1:160576303-160577833,chr1:160463761-160465390,chr1:160221085-160222687
211,11000100,chr7:101245024-101246778,chr7:101185510-101186998,chr7:101879341-101880928
222,00001200,chr7:101185510-101186998,chr7:101456487-101459534,chr7:101879341-101880928
211,02001000,chr7:101330927-101332894,chr7:101185510-101186998,chr7:101879341-101880928
211,11000100,chr7:101245024-101246778,chr7:101185510-101186998,chr7:101456487-101459534
222,00001200,chr7:101330927-101332894,chr7:101185510-101186998,chr7:101456487-101459534
222,00003000,chr3:79410115-79411854,chr3:79546108-79547684,chr3:79134956-79136706
211,02000100,chr15:65019807-65021266,chr15:64972873-64974607,chr15:64718529-64720090
211,02000100,chr15:65019807-65021266,chr15:64972873-64974607,chr15:64751749-64754328
211,02000100,chr15:65019807-65021266,chr15:64501216-64503005,chr15:64972873-64974607
211,02000100,chr15:65019807-65021266,chr15:64972873-64974607,chr15:64945455-64946918
211,02000100,chr15:65019807-65021266,chr15:64972873-64974607,chr15:64977804-64979210
211,02000100,chr15:65019807-65021266,chr15:64972873-64974607,chr15:65101444-65103243
211,02000100,chr15:65019807-65021266,chr15:65022850-65024498,chr15:64977804-64979210
222,00000300,chr15:65019807-65021266,chr15:65101444-65103243,chr15:64977804-64979210
211,02000100,chr15:65019807-65021266,chr15:65032172-65033501,chr15:65101444-65103243
211,02000100,chr15:65019807-65021266,chr15:65022850-65024498,chr15:65101444-65103243
211,11000010,chr9:86787485-86788933,chr9:86552116-86553933,chr9:86875385-86876984
211,20000010,chr9:86787485-86788933,chr9:86552116-86553933,chr9:86908907-86910266
211,00200001,chr2:72376823-72378766,chr2:72971968-72974027,chr2:72150499-72152181
211,10100001,chr2:72376823-72378766,chr2:72150499-72152181,chr2:72552466-72553874
211,10100001,chr2:72376823-72378766,chr2:72150499-72152181,chr2:71772265-71773702
222,00001011,chr2:72376823-72378766,chr2:72806081-72807692,chr2:72150499-72152181
211,00110010,chr2:72376823-72378766,chr2:71836162-71838032,chr2:72150499-72152181
222,00001011,chr2:72376823-72378766,chr2:72150499-72152181,chr2:72028658-72030017
211,10010010,chr2:72376823-72378766,chr2:72221483-72223261,chr2:72150499-72152181
211,00201000,chr2:72806081-72807692,chr2:72971968-72974027,chr2:72150499-72152181
211,10100010,chr2:72806081-72807692,chr2:71836162-71838032,chr2:72150499-72152181
211,20000010,chr2:72806081-72807692,chr2:72150499-72152181,chr2:72028658-72030017
222,00002010,chr2:72806081-72807692,chr2:72221483-72223261,chr2:72150499-72152181
211,10100010,chr2:71775198-71776705,chr2:71836162-71838032,chr2:72150499-72152181
222,00001020,chr2:71836162-71838032,chr2:72150499-72152181,chr2:72028658-72030017
211,10100010,chr2:72221483-72223261,chr2:71836162-71838032,chr2:72150499-72152181
222,00002010,chr2:72221483-72223261,chr2:72150499-72152181,chr2:72028658-72030017
211,01101000,chr2:72221483-72223261,chr2:72150499-72152181,chr2:72160543-72161930
211,10101000,chr2:72221483-72223261,chr2:72150499-72152181,chr2:71775198-71776705
211,10101000,chr2:72221483-72223261,chr2:72150499-72152181,chr2:71772265-71773702
211,02000100,chr15:65480865-65482572,chr15:65610395-65612075,chr15:65022850-65024498
211,02000100,chr15:65480865-65482572,chr15:65346035-65347530,chr15:65610395-65612075
211,02000100,chr15:65480865-65482572,chr15:65610395-65612075,chr15:65587824-65591012
211,02000100,chr15:65480865-65482572,chr15:65562675-65564193,chr15:65610395-65612075
211,11000100,chr3:111761769-111763446,chr3:111731904-111733358,chr3:111434250-111437453
211,02000100,chr3:111761769-111763446,chr3:111685890-111687477,chr3:111434250-111437453
211,11000100,chr3:111296093-111297726,chr3:111761769-111763446,chr3:111434250-111437453
222,00000210,chr3:111386783-111388680,chr3:111761769-111763446,chr3:111434250-111437453
211,11000010,chr3:111386783-111388680,chr3:111761769-111763446,chr3:111731904-111733358
211,02000010,chr3:111386783-111388680,chr3:111761769-111763446,chr3:111685890-111687477
211,11000010,chr3:111386783-111388680,chr3:111296093-111297726,chr3:111761769-111763446
211,02000100,chr15:44066995-44068551,chr15:44061310-44062911,chr15:43732433-43734137
211,02000100,chr15:44511234-44512735,chr15:44061310-44062911,chr15:43732433-43734137
211,02000100,chr15:44511234-44512735,chr15:44066995-44068551,chr15:43732433-43734137
211,02000100,chr15:44511234-44512735,chr15:44195285-44197050,chr15:43732433-43734137
211,11000100,chr1:147363898-147365798,chr1:147171477-147173033,chr1:146643392-146645051
211,11000100,chr1:147361812-147363223,chr1:147171477-147173033,chr1:146643392-146645051
211,20001000,chr3:132360405-132362046,chr3:132070847-132072393,chr3:132117407-132119164
211,10101000,chr3:132070847-132072393,chr3:131975338-131976759,chr3:132117407-132119164
211,20001000,chr3:132070847-132072393,chr3:131971624-131973072,chr3:132117407-132119164
211,20001000,chr3:131747449-131749136,chr3:132070847-132072393,chr3:132117407-132119164
211,10101000,chr3:131971624-131973072,chr3:131975338-131976759,chr3:132117407-132119164
211,10101000,chr3:131747449-131749136,chr3:131975338-131976759,chr3:132117407-132119164
211,20001000,chr3:131747449-131749136,chr3:131971624-131973072,chr3:132117407-132119164
211,20001000,chr3:131929105-131930628,chr3:131747449-131749136,chr3:132117407-132119164
211,20001000,chr3:131747449-131749136,chr3:131512999-131514646,chr3:132117407-132119164
211,20001000,chr3:131747449-131749136,chr3:131898528-131899991,chr3:132117407-132119164
211,10100100,chr6:151138494-151139832,chr6:151186017-151188272,chr6:150401178-150402740
211,11000100,chr12:66376726-66378412,chr12:65949776-65951500,chr12:65699621-65701256
211,20000100,chr12:66376726-66378412,chr12:66480591-66482015,chr12:65699621-65701256
211,20000100,chr12:66376726-66378412,chr12:66500564-66502117,chr12:65699621-65701256
211,11001000,chr12:66376726-66378412,chr12:65706909-65708643,chr12:65699621-65701256
211,20001000,chr12:66078649-66080265,chr12:66376726-66378412,chr12:65706909-65708643
211,11001000,chr12:66376726-66378412,chr12:65995557-65997448,chr12:65706909-65708643
211,01100100,chr13:96003983-96005555,chr13:95841123-95842549,chr13:96032303-96033857
211,01100100,chr13:96003983-96005555,chr13:95948270-95949738,chr13:96032303-96033857
211,11000100,chr13:96003983-96005555,chr13:96032303-96033857,chr13:96055935-96057596
211,01100100,chr13:95843423-95844849,chr13:96003983-96005555,chr13:96032303-96033857
211,02000100,chr12:53263530-53265909,chr12:53258472-53260026,chr12:52549970-52551527
211,02000100,chr12:53373832-53375777,chr12:53258472-53260026,chr12:52549970-52551527
211,02000100,chr12:52536769-52538312,chr12:53258472-53260026,chr12:52549970-52551527
211,11000100,chr12:53258472-53260026,chr12:52549970-52551527,chr12:52765619-52767460
211,02000100,chr12:52606536-52608297,chr12:53258472-53260026,chr12:52549970-52551527
211,11000100,chr12:53108699-53110064,chr12:53258472-53260026,chr12:52549970-52551527
222,00000300,chr12:53258472-53260026,chr12:52549970-52551527,chr12:52720455-52722322
211,11000100,chr12:53108699-53110064,chr12:53258472-53260026,chr12:52720455-52722322
211,02000100,chr12:53263530-53265909,chr12:53258472-53260026,chr12:52720455-52722322
211,01100100,chr12:53258472-53260026,chr12:52645357-52646793,chr12:52720455-52722322
211,02000100,chr12:52536769-52538312,chr12:53258472-53260026,chr12:52720455-52722322
211,02000100,chr12:53258472-53260026,chr12:52557064-52558733,chr12:52720455-52722322
211,11000100,chr12:53258472-53260026,chr12:52708989-52710279,chr12:52720455-52722322
211,01100100,chr12:53258472-53260026,chr12:52699316-52701029,chr12:52720455-52722322
211,02000100,chr12:52606536-52608297,chr12:53258472-53260026,chr12:52720455-52722322
211,02000100,chr12:52545187-52546767,chr12:53258472-53260026,chr12:52720455-52722322
211,11000100,chr3:122177310-122178760,chr3:122397331-122398971,chr3:122976896-122978661
211,01101000,chr3:122660209-122662732,chr3:122177310-122178760,chr3:122976896-122978661
211,10101000,chr14:77617126-77619433,chr14:77341781-77343294,chr14:77781729-77783139
211,01101000,chr14:78017179-78018652,chr14:77617126-77619433,chr14:77781729-77783139
222,00001110,chr14:77766705-77768266,chr14:77617126-77619433,chr14:77781729-77783139
211,11001000,chr9:118353255-118354758,chr9:118645325-118647015,chr9:119422603-119424387
211,10100100,chr9:118353255-118354758,chr9:118645325-118647015,chr9:119333840-119335436
211,01100010,chr9:118353255-118354758,chr9:118355241-118356790,chr9:119333840-119335436
211,11001000,chr4:90354993-90356625,chr4:90147543-90149172,chr4:90175426-90176881
211,11001000,chr4:90354993-90356625,chr4:90147543-90149172,chr4:90079387-90081025
211,11000010,chr1:3481212-3482748,chr1:3369141-3371619,chr1:3534987-3536505
211,11000010,chr1:3481212-3482748,chr1:3407210-3408780,chr1:3534987-3536505
211,00201000,chr1:3481212-3482748,chr1:3531209-3532591,chr1:3534987-3536505
211,00201000,chr1:3537299-3538574,chr1:3481212-3482748,chr1:3534987-3536505
211,11000010,chr1:3481212-3482748,chr1:3369141-3371619,chr1:3531209-3532591
211,11000010,chr1:3481212-3482748,chr1:3407210-3408780,chr1:3531209-3532591
211,00201000,chr1:3537299-3538574,chr1:3481212-3482748,chr1:3531209-3532591
211,11000010,chr1:3537299-3538574,chr1:3481212-3482748,chr1:3369141-3371619
211,11000010,chr1:3537299-3538574,chr1:3481212-3482748,chr1:3407210-3408780
211,10100100,chr3:50282741-50285004,chr3:50361400-50363112,chr3:50231492-50232772
211,01100100,chr17:61159069-61160663,chr17:60780113-60782825,chr17:60749067-60751177
211,00200100,chr17:60769990-60771484,chr17:61159069-61160663,chr17:60749067-60751177
211,01100100,chr17:60780113-60782825,chr17:60797260-60798622,chr17:60749067-60751177
211,01100100,chr17:60769990-60771484,chr17:60780113-60782825,chr17:60749067-60751177
211,11000010,chr17:46748515-46750085,chr17:47108978-47110771,chr17:46891253-46892674
211,11000010,chr17:46961271-46962953,chr17:47108978-47110771,chr17:46891253-46892674
211,11000010,chr17:47304102-47305708,chr17:47108978-47110771,chr17:46891253-46892674
222,00000300,chr6:107013712-107015522,chr6:107318168-107319743,chr6:106786696-106788300
211,11001000,chr3:168850380-168852111,chr3:169379202-169381927,chr3:169461646-169463356
211,10100100,chr3:168850380-168852111,chr3:168758819-168760546,chr3:169379202-169381927
211,02000100,chr11:66153034-66154854,chr11:66094866-66096866,chr11:65989341-65991077
211,02000100,chr11:66103279-66105036,chr11:66094866-66096866,chr11:65989341-65991077
211,20001000,chr12:74710087-74711766,chr12:74329033-74330439,chr12:74414906-74416580
211,20000010,chr6:122354084-122355722,chr6:122505175-122506517,chr6:121751018-121752739
211,01100010,chr19:18498706-18500225,chr19:18459786-18461352,chr19:18510777-18513326
211,01100010,chr19:18520782-18522296,chr19:18459786-18461352,chr19:18510777-18513326
211,10100010,chr19:18518520-18519868,chr19:18459786-18461352,chr19:18510777-18513326
211,20001000,chr22:43669382-43670867,chr22:43781163-43782652,chr22:43626713-43628094
222,00003000,chr22:43669382-43670867,chr22:43781163-43782652,chr22:43741753-43743337
211,20001000,chr22:43669382-43670867,chr22:43626713-43628094,chr22:43741753-43743337
211,01100100,chr1:21628649-21630013,chr1:21694385-21695908,chr1:21557834-21559455
211,02000100,chr1:21628649-21630013,chr1:21694385-21695908,chr1:21984745-21986672
211,11000100,chr1:21628649-21630013,chr1:21694385-21695908,chr1:21816656-21818178
211,02000100,chr1:21628649-21630013,chr1:21694385-21695908,chr1:21022178-21024304
211,02000100,chr1:21628649-21630013,chr1:21694385-21695908,chr1:21581131-21582666
211,01100100,chr1:21628649-21630013,chr1:21694385-21695908,chr1:21899938-21901482
211,11000100,chr1:21628649-21630013,chr1:21694385-21695908,chr1:21860743-21862193
211,01100100,chr1:21694385-21695908,chr1:21557834-21559455,chr1:21984745-21986672
211,10100100,chr1:21694385-21695908,chr1:21557834-21559455,chr1:21816656-21818178
211,01100100,chr1:21694385-21695908,chr1:21557834-21559455,chr1:21022178-21024304
222,00000210,chr1:21694385-21695908,chr1:21557834-21559455,chr1:21581131-21582666
211,00200100,chr1:21694385-21695908,chr1:21557834-21559455,chr1:21899938-21901482
211,10100100,chr1:21694385-21695908,chr1:21557834-21559455,chr1:21860743-21862193
211,01100100,chr1:21921431-21922935,chr1:21694385-21695908,chr1:21984745-21986672
211,11000100,chr1:21694385-21695908,chr1:21984745-21986672,chr1:21816656-21818178
211,02000100,chr1:21694385-21695908,chr1:21984745-21986672,chr1:21022178-21024304
211,02000100,chr1:21694385-21695908,chr1:21984745-21986672,chr1:21581131-21582666
222,00000210,chr1:21694385-21695908,chr1:21984745-21986672,chr1:21899938-21901482
211,11000100,chr1:21694385-21695908,chr1:21984745-21986672,chr1:21860743-21862193
211,11000100,chr1:21022178-21024304,chr1:21694385-21695908,chr1:21816656-21818178
211,11000100,chr1:21694385-21695908,chr1:21581131-21582666,chr1:21816656-21818178
211,10100100,chr1:21694385-21695908,chr1:21899938-21901482,chr1:21816656-21818178
211,20000100,chr1:21694385-21695908,chr1:21860743-21862193,chr1:21816656-21818178
211,02000100,chr1:21694385-21695908,chr1:21022178-21024304,chr1:21520916-21522626
211,02000100,chr1:21694385-21695908,chr1:21581131-21582666,chr1:21022178-21024304
211,01100100,chr1:21694385-21695908,chr1:21899938-21901482,chr1:21022178-21024304
211,11000100,chr1:21694385-21695908,chr1:21860743-21862193,chr1:21022178-21024304
211,02000100,chr1:21694385-21695908,chr1:21581131-21582666,chr1:21660697-21662021
211,01100100,chr1:21694385-21695908,chr1:21581131-21582666,chr1:21899938-21901482
211,11000100,chr1:21694385-21695908,chr1:21860743-21862193,chr1:21581131-21582666
211,10100100,chr1:21694385-21695908,chr1:21860743-21862193,chr1:21899938-21901482
211,20000100,chr19:42942084-42943455,chr19:43045291-43046637,chr19:42954003-42955596
211,11001000,chr2:179278738-179280431,chr2:178974044-178975627,chr2:179261180-179262666
211,01100010,chr7:371902-374079,chr7:875554-876967,chr7:912309-913964
211,01100010,chr7:825441-826973,chr7:875554-876967,chr7:912309-913964
211,10100100,chr5:127213312-127214693,chr5:127536416-127537955,chr5:126899159-126900772
211,01100100,chr5:127210660-127212081,chr5:127536416-127537955,chr5:126899159-126900772
211,10100100,chr5:127081904-127083305,chr5:127536416-127537955,chr5:126899159-126900772
211,10100100,chr9:114383700-114385045,chr9:114453348-114454948,chr9:114359382-114361260
222,00002100,chr8:18421777-18423540,chr8:18065930-18068248,chr8:18655669-18657264
211,11001000,chr8:18421777-18423540,chr8:18065930-18068248,chr8:18537086-18538856
211,20001000,chr8:18421777-18423540,chr8:18655669-18657264,chr8:18054292-18055737
211,20001000,chr8:18421777-18423540,chr8:18537086-18538856,chr8:18655669-18657264
211,20001000,chr7:142490349-142492141,chr7:142147614-142149137,chr7:142245621-142247196
211,20001000,chr7:142490349-142492141,chr7:141674143-141676987,chr7:142245621-142247196
211,20001000,chr7:142490349-142492141,chr7:142245621-142247196,chr7:142508168-142509760
211,11001000,chr7:142490349-142492141,chr7:142245621-142247196,chr7:142115011-142116559
211,20001000,chr7:142490349-142492141,chr7:142339503-142341123,chr7:142245621-142247196
211,20001000,chr7:142490349-142492141,chr7:142508168-142509760,chr7:142419638-142421290
211,11001000,chr7:142490349-142492141,chr7:142115011-142116559,chr7:142508168-142509760
222,00003000,chr7:142490349-142492141,chr7:142339503-142341123,chr7:142508168-142509760
211,11001000,chr7:142490349-142492141,chr7:142339503-142341123,chr7:142115011-142116559
211,20001000,chr7:142490349-142492141,chr7:142339503-142341123,chr7:142563497-142564926
222,00001200,chr3:127813456-127814854,chr3:127889117-127890929,chr3:128326655-128329020
211,11000100,chr3:127813456-127814854,chr3:127851806-127853237,chr3:128326655-128329020
211,20000100,chr3:127813456-127814854,chr3:127889117-127890929,chr3:127851806-127853237
211,02001000,chr3:127813456-127814854,chr3:127785934-127787800,chr3:127851806-127853237
211,01101000,chr3:127813456-127814854,chr3:127370305-127371913,chr3:127851806-127853237
